file_name,video_length,file_size,resolution,avg_rgb,bit_depth,bit_rate,frame_rate,psnr,ssim,encoding_time
video10.mp4,27.243,2005675,"(960, 540)","(144.9804764660494, 128.99545717592594, 113.05426118827161)",,579330,25.0,35.492194,0.982929,12.396236896514893
video8.mp4,12.679,516623,"(1280, 576)","(133.25897894965277, 112.37874891493055, 108.07556559244792)",,312908,30.0,28.841797,0.967735,6.392409563064575
video14.mp4,10.044,1365854,"(1024, 576)","(105.57106357150607, 102.79446919759114, 106.88203599717882)",,948173,29.97,31.376763,0.960959,6.279102087020874
video1.mp4,24.2,2771823,"(2732, 848)","(16.76486876363988, 16.852315930688693, 17.10246571037874)",,851455,30.0,27.052541,0.889513,31.86015748977661
video11.mp4,181.034,31282965,"(1280, 630)","(125.38322420634921, 129.1666517857143, 108.26047123015873)",,1241104,30.0,32.959316,0.972108,160.86953616142273
video5.mp4,9.814,1436731,"(1280, 720)","(108.05249674479167, 110.885478515625, 120.19079535590278)",,1028621,29.97002997002997,31.154957,0.947132,7.986611843109131
video7.mp4,8.278,646109,"(1280, 720)","(74.51805121527778, 82.21164388020833, 107.25546223958334)",,609591,29.97002997002997,33.204573,0.974747,5.575442314147949
video12.mp4,35.765,9177415,"(720, 1280)","(133.51860894097223, 130.89466471354166, 128.336318359375)",,1915566,29.666666666666668,31.629386,0.943611,34.56745910644531
video13.mp4,11.703,1637204,"(576, 1024)","(104.99882676866319, 116.29354349772134, 122.67930263943141)",,975122,60.0,32.38408,0.965584,11.738428115844727
video15.mp4,10.048,2660245,"(1280, 720)","(122.55720594618056, 113.58640407986111, 106.50483940972222)",,2108031,25.0,32.259756,0.957145,9.184756517410278
video2.mp4,308.06,22442196,"(640, 360)","(49.02944878472222, 113.88812065972222, 80.35080295138889)",,446334,25.0,30.876086,0.90985,95.07711911201477
video4.mp4,6.23,473220,"(1280, 720)","(89.32684461805556, 67.97228190104167, 80.4815700954861)",,469008,23.976023976023978,32.558661,0.976075,3.2273831367492676
video3.mp4,117.967,4854775,"(1364, 768)","(20.749919813049853, 23.223939241202345, 22.099611284213097)",,325965,30.0,28.242356,0.929194,66.98662447929382
video9.mp4,8.854,585960,"(960, 540)","(135.15850694444444, 125.05489583333333, 114.31989583333333)",,518171,25.0,34.25866,0.982759,3.967527151107788
video6.mp4,9.195,1023736,"(1280, 720)","(103.22071831597222, 114.82559027777778, 113.62187065972222)",,749059,29.97002997002997,31.158247,0.965878,6.922649383544922
